budget,popularity,revenue,title,vote_average,vote_count,release_year,studios_name,genres_name,return
60000000.0,8.39,26288320.0,Sinbad: Legend of the Seven Seas,6.6,386.0,2003,[],"['Documentary', 'Music']",0.4381386666666667
200000000.0,20.82,435000000.0,Terminator 3: Rise of the Machines,5.9,2177.0,2003,"['Scott Rudin Productions', 'Revolution Studios']","['Drama', 'Thriller', 'Crime', 'Mystery']",2.175
7800000.0,14.48,22441323.0,Swimming Pool,6.5,154.0,2003,"['Yari Film Group', 'Stratus Film Co.']","['Comedy', 'Drama']",2.8770926923076923
140000000.0,47.33,655011224.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,7191.0,2003,"['Walt Disney Pictures', 'Spyglass Entertainment', 'Vertigo Entertainment', 'Kennedy/Marshall Company, The', 'Mandeville Films', 'Winking Productions']","['Adventure', 'Drama', 'Family']",4.6786516
78000000.0,10.49,179265204.0,The League of Extraordinary Gentlemen,5.7,1181.0,2003,"['International Production Company', 'True Grit Productions', 'Zero Gravity Management', 'Pierce/Williams Entertainment']","['Action', 'Crime', 'Drama', 'Thriller']",2.2982718461538463
130000000.0,8.19,273339556.0,Bad Boys II,6.3,1588.0,2003,"[""Donners' Company"", 'Cheyenne Enterprises', 'Alcon Entertainment', 'Nu Image Entertainment GmbH', 'Millennium Films', 'Emmett/Furla Films', 'Equity Pictures Medienfonds GmbH & Co. KG III', '16 Block Productions']","['Action', 'Adventure', 'Crime', 'Thriller']",2.102611969230769
40000000.0,8.74,160583018.0,Johnny English,6.0,875.0,2003,['Filmax'],"['Mystery', 'Thriller', 'Drama', 'Horror']",4.01457545
1500000.0,1.96,5585154.0,Loose Cannons,4.9,20.0,1990,"['Paramount Pictures', 'Cruise/Wagner Productions', 'Capitol Films', 'Ascendant Pictures', 'Noble House Entertainment Pictures']","['Drama', 'Romance']",3.723436
95000000.0,13.08,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443.0,2003,"['One Race Productions', 'MHF Zweite Academy Film', 'Yari Film Group Releasing', 'Bob Yari Productions', 'Syndicate Films International', 'Bob DeBrino Entertainment', 'BDE Entertainment', 'Crossroads Entertainment (II)', 'Three Wolves Productions']",['Drama'],1.6474251368421051
87000000.0,7.85,148336445.0,Seabiscuit,6.8,219.0,2003,"['Imagine Entertainment', 'Universal Pictures', '40 Acres & A Mule Filmworks']","['Crime', 'Drama', 'Thriller']",1.7050166091954022
38000000.0,8.03,197011982.0,Spy Kids 3-D: Game Over,4.7,525.0,2003,"['Fox 2000 Pictures', 'Storefront Pictures']","['Fantasy', 'Romance', 'Family', 'Comedy']",5.184525842105264
55000000.0,14.4,231449203.0,American Wedding,6.0,1158.0,2003,"['Lions Gate Films', '2929 Productions', 'Out of the Blue... Entertainment', 'Starbucks Entertainment', 'Cinema Gypsy Productions']",['Drama'],4.208167327272728
54000000.0,11.42,7266209.0,Gigli,3.5,105.0,2003,"['Columbia Pictures Television', 'NPP Productions Inc.']","['Horror', 'Thriller']",0.1345594259259259
26000000.0,7.87,110230332.0,Freaky Friday,6.0,919.0,2003,['Falcon Media Limited'],"['Comedy', 'Horror', 'Science Fiction']",4.239628153846154
80000000.0,13.33,116643346.0,S.W.A.T.,5.8,780.0,2003,"['Calder Road Film', 'Canadian Film Centre (CFC)', 'Feature Film Project, The']","['Horror', 'Science Fiction', 'Thriller']",1.458041825
30000000.0,14.02,114908830.0,Freddy vs. Jason,5.8,608.0,2003,"['River Road Entertainment', 'GreeneStreet Films', 'Picturehouse Entertainment', 'Sandcastle 5 Productions', 'Prairie Home Productions']","['Drama', 'Comedy', 'Music']",3.830294333333333
22000000.0,16.53,68296293.0,Open Range,7.0,268.0,2003,[],"['Animation', 'Adventure', 'Family']",3.1043769545454545
20000000.0,5.56,37095657.0,Uptown Girls,6.1,193.0,2003,"['Walt Disney Pictures', 'Contrafilm', 'C.O.R.E. Feature Animation', 'Hoytyboy Pictures', 'Nigel Productions']","['Family', 'Animation']",1.85478285
28000000.0,10.45,58795814.0,Agent Cody Banks,5.0,289.0,2003,"['Paramount Pictures', 'Cruise/Wagner Productions', 'Studio Babelsberg', 'MI 3 Film', 'China Film Co-Production Corporation', 'China Film Group Corporation (CFGC)', 'The Fourth Production Company Film Group']","['Adventure', 'Action', 'Thriller']",2.0998505
6000000.0,4.72,12974636.0,Man's Best Friend,5.5,26.0,1993,['Class 5 Films'],"['Drama', 'Romance']",2.1624393333333334
350000.0,8.44,17343596.0,Valley Girl,6.2,61.0,1983,['Universal'],"['Drama', 'Romance']",49.55313142857143
8000000.0,11.52,2275557.0,Showdown in Little Tokyo,5.7,99.0,1991,"['Walt Disney Pictures', 'Pixar Animation Studios']","['Animation', 'Adventure', 'Comedy', 'Family']",0.284444625
6000000.0,3.55,3661757.0,The Keep,5.9,56.0,1983,['Shoreline Entertainment'],"['Comedy', 'Drama', 'Romance']",0.6102928333333333
11000000.0,15.75,48572000.0,Tremors,6.6,882.0,1990,"['Original Film', 'Columbia Pictures Corporation', 'Revolution Studios', 'Happy Madison Productions']","['Comedy', 'Drama', 'Fantasy', 'Romance']",4.415636363636364
10000000.0,10.19,57500000.0,Commando,6.4,753.0,1985,"['Legendary Pictures', 'Warner Bros.', 'Blinding Edge Pictures']","['Drama', 'Thriller', 'Fantasy', 'Mystery']",5.75
20000000.0,4.16,1675706.0,Marci X,3.3,12.0,2003,"['Téléfilm Canada', 'The Ontario Film Development Corporation', 'Alliance Entertainment', 'Ego Film Arts']","['Comedy', 'Drama']",0.0837853
17000000.0,14.79,63102666.0,Jeepers Creepers 2,5.5,304.0,2003,"['Lionsgate', 'Sundance Channel', 'Horse Pictures', 'Con Artists Productions']",['Documentary'],3.711921529411765
35000000.0,5.37,11560806.0,The Order,4.8,93.0,2003,[],"['Horror', 'Music']",0.3303087428571428
5000000.0,3.01,742898.0,Party Monster,5.9,60.0,2003,['Dischord'],"['Documentary', 'Music']",0.1485796
1500000.0,6.47,30553394.0,Cabin Fever,5.5,332.0,2003,"['Delux Productions', 'Warner Bros.', 'Future Films', 'Comet Film Produktion GmbH', 'Thema Production']",['Adventure'],20.36892933333333
62000000.0,5.54,65565672.0,Matchstick Men,6.9,515.0,2003,[],['Comedy'],1.0575108387096774
29000000.0,8.84,98185582.0,Once Upon a Time in Mexico,6.2,605.0,2003,[],"['Horror', 'Science Fiction', 'Thriller']",3.3857097241379317
4000000.0,11.61,119723856.0,Lost in Translation,7.3,1943.0,2003,[],['Documentary'],29.930964
3500000.0,8.8,34000000.0,Day of the Dead,6.9,276.0,1985,"['Playtone', 'Warner Bros.', 'Legendary Entertainment', 'DNA Productions']","['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",9.714285714285714
40000000.0,6.06,14358033.0,Memoirs of an Invisible Man,5.7,127.0,1992,['Hotshot Films'],"['Drama', 'Romance']",0.358950825
3200000.0,6.17,10000000.0,Once Bitten,5.3,75.0,1985,"['Columbia Pictures', 'Revolution Studios']","['Family', 'Fantasy', 'Comedy']",3.125
15000000.0,2.19,30238577.0,The Fighting Temptations,5.3,38.0,2003,[],['Comedy'],2.0159051333333333
40000000.0,12.16,19322135.0,Duplex,5.9,500.0,2003,[],"['Drama', 'Comedy']",0.483053375
85000000.0,8.3,80916492.0,The Rundown,6.4,523.0,2003,"['Saturn Films', 'Brightlight Pictures', 'Alcon Entertainment', 'Nu Image Entertainment GmbH', 'Warner Bros.', 'Millennium Films', 'Emmett/Furla Films', 'Equity Pictures Medienfonds GmbH & Co. KG III', 'Wicker Man Productions']","['Mystery', 'Thriller', 'Horror']",0.9519587294117648
18000000.0,8.51,58878723.0,Under the Tuscan Sun,6.4,178.0,2003,"['360 Pictures', 'Dribble Productions', 'Platinum Equity']","['Action', 'Adventure', 'Drama']",3.271040166666667
4361898.0,2.87,3031801.0,Mambo Italiano,5.6,28.0,2003,['Svensk Filmindustri (SF)'],"['Action', 'Comedy']",0.6950646255368649
5952000.0,7.95,2120439.0,Videodrome,7.1,464.0,1983,['Cicatrice Film inc'],['Drama'],0.3562565524193548
15000000.0,5.89,118243066.0,Beethoven's 2nd,5.0,175.0,1993,"['Marc Platt Productions', 'HBO Films', 'Aspetuck Productions']","['Drama', 'Romance']",7.882871066666667
6500000.0,6.87,57504069.0,Boyz n the Hood,7.4,377.0,1991,[],[],8.846779846153845
30000000.0,5.52,49114016.0,Bugsy,6.0,83.0,1991,"['Ingenious Film Partners', 'Electric Entertainment', 'Skydance Productions', 'Flyboys Films']","['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",1.6371338666666666
18000000.0,2.97,21591728.0,Consenting Adults,5.6,27.0,1992,"['Twentieth Century Fox Film Corporation', 'Four By Two Productions']",['Comedy'],1.1995404444444444
19000000.0,8.56,174999005.0,Sleeping with the Enemy,6.1,228.0,1991,['Lionsgate'],"['Comedy', 'Romance']",9.21047394736842
9000000.0,8.89,4350774.0,PCU,6.0,42.0,1994,"['Isle of Man Film', 'Weinstein Company, The', 'Samuelson Productions']","['Adventure', 'Action', 'Family']",0.4834193333333333
25000000.0,12.88,38348988.0,City Heat,5.1,49.0,1984,"['Columbia Pictures Corporation', 'Ghost House Pictures', 'Vertigo Entertainment']","['Horror', 'Thriller']",1.53395952
11400000.0,5.71,6700000.0,Into the Night,6.4,59.0,1985,"['Universal Pictures', 'Morgan Creek Productions']","['Comedy', 'Drama', 'Romance', 'Thriller']",0.5877192982456141
8000000.0,2.4,10400000.0,A Rage in Harlem,5.8,17.0,1991,[],['Documentary'],1.3
13000000.0,1.39,3721911.0,The Gun in Betty Lou's Handbag,4.1,7.0,1992,"['Universal Pictures', 'Strike Entertainment', 'Hit & Run Productions']","['Drama', 'Action', 'Thriller', 'Science Fiction']",0.2863008461538461
18000000.0,2.47,6375979.0,Article 99,5.5,12.0,1992,"['Davis-Films', 'Nouvelles Éditions de Films (NEF)', 'Rising Star', 'VIP Medienfonds 4', 'Ikiru Films', 'Constantin Film Produktion', 'Castelao Producciones']","['Crime', 'Fantasy', 'Drama']",0.3542210555555555
5000000.0,0.96,858250.0,Tough Guys Don't Dance,4.8,6.0,1987,[],"['Comedy', 'Drama', 'Romance']",0.17165
10500000.0,0.38,123509.0,There Goes My Baby,8.5,2.0,1994,['FOTP Productions'],"['Comedy', 'Documentary']",0.0117627619047619
23000000.0,12.51,20246790.0,Mobsters,5.7,34.0,1991,"['The Weinstein Company', 'Bold Films', 'Holly Wiersma Productions']","['History', 'Drama']",0.8802952173913043
50000000.0,10.74,55495563.0,Out of Time,6.1,305.0,2003,"['Revelations Entertainment', 'Mockingbird Pictures', 'Reveal Entertainment']","['Comedy', 'Drama']",1.10991126
35000000.0,17.95,131282949.0,School of Rock,6.8,1454.0,2003,"['Columbia Pictures', 'Universal Pictures', 'Waverly Films', 'Relativity Media']","['Comedy', 'Romance']",3.7509414
500000.0,5.85,8679814.0,The Station Agent,7.4,213.0,2003,"['Steel Mill Pictures', 'LTB Films Limited', 'Wellington Films']","['Crime', 'Drama', 'Thriller']",17.359628
25000000.0,12.6,156822020.0,Mystic River,7.6,1473.0,2003,"['New Line Cinema', 'Red Hour Films']","['Comedy', 'Music']",6.2728808
60000000.0,13.47,119940815.0,Intolerable Cruelty,5.8,400.0,2003,"['New Line Cinema', 'Sound for Film', 'Temple Hill Entertainment']","['Drama', 'History']",1.9990135833333331
30000000.0,25.26,180949000.0,Kill Bill: Vol. 1,7.7,5091.0,2003,['Metro-Goldwyn-Mayer (MGM)'],['Comedy'],6.031633333333334
60000000.0,8.81,80154140.0,Runaway Jury,6.9,354.0,2003,['Forensic Films'],['Drama'],1.3359023333333333
9500000.0,7.81,107071655.0,The Texas Chainsaw Massacre,6.1,670.0,2003,"['Paramount Pictures', 'Kerner Entertainment Company']","['Comedy', 'Family', 'Fantasy']",11.270700526315787
7000000.0,11.37,10000000.0,Sylvia,5.6,34.0,2003,"['River Road Entertainment', 'Edward R. Pressman Film', 'Iron Film']","['Drama', 'Mystery', 'Romance']",1.4285714285714286
17000000.0,9.55,1569918.0,Veronica Guerin,6.8,61.0,2003,['Glass Eye Pix'],['Horror'],0.0923481176470588
12000000.0,5.8,23.0,In the Cut,4.7,93.0,2003,"['TLA Releasing', 'Luna Filmproduktion']","['Comedy', 'Romance']",1.916666666666667e-06
32000000.0,5.82,52277485.0,Radio,6.8,146.0,2003,['Paramount Pictures'],['Drama'],1.63367140625
48000000.0,11.14,220673217.0,Scary Movie 3,5.8,948.0,2003,"['Lorimar Productions', 'Polar Entertainment']",['Drama'],4.5973586875
3000000.0,6.45,10012022.0,Elephant,7.0,410.0,2003,"['Legendary Pictures', 'Thunder Road Pictures', 'Wonderland Sound and Vision', 'Warner Bros.']",['Drama'],3.3373406666666665
6000000.0,6.09,2944752.0,Shattered Glass,6.6,114.0,2003,"['Identity Films', 'CKRush Entertainment']",['Comedy'],0.490792
150000000.0,15.37,424988211.0,The Matrix Revolutions,6.4,3155.0,2003,['Pathé Distribution'],['Comedy'],2.83325474
32000000.0,8.75,173398518.0,Elf,6.4,1007.0,2003,['Thunderbox Films'],['Comedy'],5.4187036875
40000000.0,10.59,244931766.0,Love Actually,7.0,1917.0,2003,"['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Scion Films', 'Working Title Films']","['Action', 'Comedy', 'Crime', 'Thriller']",6.12329415
80000000.0,13.67,68514844.0,Looney Tunes: Back in Action,5.6,302.0,2003,"['Universal Pictures', 'Gold Circle Films']",['Comedy'],0.85643555
150000000.0,8.69,212011111.0,Master and Commander: The Far Side of the World,6.9,808.0,2003,"['Ingenious Film Partners', 'ETIC Films', 'Quinta Communications', 'Dino De Laurentiis Company', 'Zephyr Films', 'Young Hannibal Productions', 'Carthago Films S.a.r.l.']","['Crime', 'Drama', 'Thriller']",1.4134074066666666
300000.0,2.41,7808524.0,Tupac: Resurrection,8.0,26.0,2003,"['DreamWorks SKG', 'Davis Entertainment', 'Tollin/Robbins Productions']",['Comedy'],26.028413333333333
40000000.0,10.94,141591324.0,Gothika,5.8,643.0,2003,[],"['Drama', 'Action', 'Thriller']",3.5397831
20000000.0,6.37,60427839.0,21 Grams,7.2,943.0,2003,['Polish Brothers Construction'],"['Adventure', 'Comedy', 'Drama', 'Science Fiction']",3.02139195
23000000.0,10.93,76488889.0,Bad Santa,6.4,666.0,2003,"['Hemdale Film', 'Dynamic']","['Action', 'Drama', 'Mystery', 'Thriller']",3.3256038695652173
90000000.0,11.61,182290266.0,The Haunted Mansion,5.1,481.0,2003,['A. Film'],"['Family', 'Animation', 'Comedy']",2.0254474
80000000.0,6.98,43935763.0,Timeline,5.4,324.0,2003,"['Blue Omega Entertainment', 'Danika LLC', 'Roberts/David Films', 'Sententia Entertainment']","['Drama', 'Horror', 'Thriller']",0.5491970375
16000000.0,8.9,48878502.0,Darkman,6.2,304.0,1990,"['Universal Pictures', 'Sidney Kimmel Entertainment', 'Intermedia Films', 'Outlaw Productions']","['Drama', 'Thriller', 'Crime', 'History']",3.054906375
8500000.0,12.98,47624253.0,New Jack City,6.3,134.0,1991,"['Muse Entertainment Enterprises', 'For Sale Productions (Muse)', 'RHI Entertainment']",['Drama'],5.602853294117647
12000000.0,8.32,79567667.0,WarGames,7.0,517.0,1983,['Twentieth Century Fox Home Entertainment'],"['Comedy', 'Drama', 'Family']",6.630638916666666
6400000.0,9.58,40084041.0,Hannah and Her Sisters,7.6,224.0,1986,['Atlantic Entertainment Group'],"['Comedy', 'Fantasy', 'Family']",6.26313140625
30000000.0,8.03,15556340.0,Highlander II: The Quickening,4.5,213.0,1991,"['Babylonian Productions', 'Synthetic Worlds', 'Rattlesnake Productions']","['Science Fiction', 'Action', 'Adventure']",0.5185446666666667
65000000.0,9.78,17218080.0,Hudson Hawk,5.4,275.0,1991,['Media 8 Entertainment'],"['Comedy', 'Drama', 'Romance']",0.2648935384615384
15000000.0,3.67,201957688.0,Kindergarten Cop,5.8,643.0,1990,['Walt Disney Pictures'],"['Fantasy', 'Animation', 'Science Fiction', 'Family', 'Action']",13.463845866666666
29000000.0,10.55,59509925.0,The Last Boy Scout,6.5,502.0,1991,[],"['Horror', 'Thriller']",2.052066379310345
20000000.0,4.41,15379253.0,Mr. Destiny,6.1,60.0,1990,"['Ecosse Films', '2 Entertain', 'Bueprint Pictures']","['Drama', 'Romance']",0.76896265
25000000.0,8.43,16057580.0,Over the Top,5.7,331.0,1987,['Fox Searchlight Pictures'],"['Comedy', 'Romance']",0.6423032
15000000.0,18.45,44065653.0,Passenger 57,5.6,264.0,1992,"['Provident Films', 'Ruckus Films', 'Cedar Partners']",['Drama'],2.9377102
22000000.0,7.03,221303188.0,Presumed Innocent,6.6,155.0,1990,"['Ecosse Films', 'Baker Street', 'Momentum Pictures', 'Take Partnership']","['Horror', 'Action', 'Thriller']",10.059235818181818
18000000.0,10.0,18532286.0,Project X,6.2,77.0,1987,['DeA Planeta Home Entertainment'],"['Horror', 'Thriller']",1.0295714444444444
17010000.0,2.07,24941969.0,Pure Luck,5.5,32.0,1991,"['Universal Pictures', 'Twisted Pictures', 'Evolution Entertainment']",['Horror'],1.4663121105232215
35000000.0,5.62,4651977.0,Radio Flyer,6.6,54.0,1992,[],"['Drama', 'Romance', 'Science Fiction']",0.1329136285714285
12000000.0,5.41,110996879.0,The Secret of My Success,6.2,151.0,1987,['Vidhu Vinod Chopra Productions'],"['Action', 'Drama', 'Thriller']",9.249739916666666
14500000.0,6.96,8089290.0,Streets of Fire,6.6,105.0,1984,"['CAOH Enterprises', 'Boom Boom Productions']","['Drama', 'Crime']",0.5578820689655173
9500000.0,8.53,14560247.0,Wild at Heart,7.0,341.0,1990,['Envision Films'],"['Documentary', 'Music']",1.5326575789473684
24000000.0,7.51,18707466.0,Year of the Dragon,6.5,70.0,1985,"['Sidney Kimmel Entertainment', 'Anomaly Entertainment']",['Drama'],0.77947775
8000000.0,11.84,27187653.0,A Passage to India,6.8,69.0,1984,"['Universal Pictures', 'Apatow Productions']","['Comedy', 'Romance', 'Drama']",3.398456625
20000000.0,7.91,66673516.0,Dragnet,5.7,139.0,1987,"['Elevation Filmworks', 'Ursa Major Films LLC']",['Drama'],3.3336758
900000.0,9.1,8556940.0,Leprechaun,5.1,120.0,1993,['Schick Sunn Classics'],"['Comedy', 'Family', 'Fantasy', 'Horror']",9.507711111111112
16000000.0,5.86,4409328.0,Run,5.5,13.0,1991,[],['Comedy'],0.275583
18000000.0,11.86,62646763.0,Honey,6.0,313.0,2003,[],['Documentary'],3.480375722222222
140000000.0,19.58,456758981.0,The Last Samurai,7.3,1946.0,2003,[],['Documentary'],3.26256415
70000000.0,14.74,122919055.0,Big Fish,7.6,2064.0,2003,"['Plan B Entertainment', 'Revolution Films', 'Paramount Vantage']","['Drama', 'Thriller']",1.7559865
80000000.0,8.52,266728738.0,Something's Gotta Give,6.3,422.0,2003,"['Sidney Kimmel Entertainment', 'Parabolic Pictures', 'Stable Way Entertainment', 'Target Media Entertainment', 'VIP 2 Medienfonds', 'VIP 1 Medienfonds']","['Comedy', 'Drama']",3.334109225
55000000.0,6.97,33828318.0,Stuck on You,5.1,194.0,2003,"['Goalpost Pictures', 'The New South Wales Film and Television Office']","['Drama', 'Comedy', 'Romance']",0.6150603272727273
94000000.0,29.32,1118888979.0,The Lord of the Rings: The Return of the King,8.1,8226.0,2003,"['Village Roadshow Pictures', 'Robert Simonds Productions', 'Warner Bros.', 'Phoenix Pictures', 'Underground', 'Proposal Productions']",['Comedy'],11.903074244680852
10000000.0,5.11,96542059.0,Calendar Girls,6.6,94.0,2003,"['Columbia Pictures', 'Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Original Film', 'Playtone', 'Relativity Media']","['Fantasy', 'Comedy', 'Family']",9.6542059
16500000.0,9.25,16942795.0,House of Sand and Fog,7.0,202.0,2003,"['Warner Bros.', 'Heyday Films']","['Adventure', 'Fantasy', 'Family', 'Mystery']",1.0268360606060607
8000000.0,7.19,60378584.0,Monster,7.0,500.0,2003,"['David Foster Productions', 'Turman-Foster Company']","['Mystery', 'Thriller']",7.547323
40000000.0,7.36,190212113.0,Cheaper by the Dozen,6.0,725.0,2003,"['Shapiro-Glickenhaus Entertainment', 'Performance Pictures Inc.']","['Action', 'Crime']",4.755302825
79000000.0,9.65,173013509.0,Cold Mountain,6.7,545.0,2003,[],"['Drama', 'Comedy']",2.190044417721519
60000000.0,12.57,96269812.0,Paycheck,5.9,594.0,2003,"['Yari Film Group', 'Furst Films']","['Drama', 'Thriller']",1.6044968666666666
100000000.0,8.99,121975011.0,Peter Pan,6.9,671.0,2003,"['Element Films', ""Train A Comin' Productions Inc.""]","['Drama', 'Romance']",1.21975011
15000000.0,7.8,2281585.0,The Company,5.7,21.0,2003,[],['Documentary'],0.1521056666666666
23000000.0,5.95,12.0,Chasing Liberty,6.1,154.0,2004,[],"['Adventure', 'Comedy']",5.217391304347826e-07
42000000.0,15.73,171963386.0,Along Came Polly,5.8,795.0,2004,"['TLA Releasing', 'Day Dreamer Films']","['Comedy', 'Drama']",4.094366333333333
40000000.0,5.57,46546197.0,Torque,4.7,121.0,2004,['Paramount Pictures'],"['Action', 'Comedy']",1.163654925
6000000.0,7.96,3283371.0,Only the Strong,6.8,30.0,1993,['Starbucks Entertainment'],"['Documentary', 'Family']",0.5472285
49000000.0,3.83,20423389.0,The Adventures of Ford Fairlane,6.2,72.0,1990,['ATO Pictures'],"['Drama', 'Thriller', 'Horror']",0.4168038571428571
15000000.0,3.8,13290368.0,The Pick-up Artist,5.4,35.0,1987,"['Battleplan Productions', 'Yari Film Group', 'Alberta Film Entertainment', 'Phoenix Pictures']",['Drama'],0.8860245333333333
30000000.0,11.78,14110589.0,Cool World,4.9,135.0,1992,[],['Drama'],0.4703529666666666
11000000.0,4.09,1044824.0,Money for Nothing,5.1,21.0,1993,['Dimension Films'],"['Horror', 'Action', 'Thriller']",0.094984
13000000.0,12.99,96060858.0,The Butterfly Effect,7.3,2119.0,2004,"['Ruby Films', 'Skyline Films', 'EuropaCorp']","['Comedy', 'Romance']",7.38929676923077
17000000.0,5.92,16980098.0,Win a Date with Tad Hamilton!,5.5,163.0,2004,"['April Productions', 'Chaintron', 'RMA Productions']","['Action', 'Adventure', 'Drama', 'Thriller']",0.9988292941176472
50000000.0,6.5,6808550.0,The Big Bounce,5.0,77.0,2004,"['Eclectic pictures', 'Millennium Films']","['Drama', 'Action', 'Thriller', 'Crime']",0.136171
850000.0,3.33,819939.0,Latter Days,6.8,57.0,2003,"['Lionsgate', 'Karz Entertainment', 'Province of British Columbia Production Services Tax Credit', 'Milestone Entertainment', 'Alberta Film Development Program of the Alberta Government', 'Chuck Productions']",['Comedy'],0.9646341176470588
18000000.0,8.35,65070412.0,Barbershop 2:  Back in Business,5.7,77.0,2004,"['Paramount Vantage', 'River Road Entertainment', 'Art Linson Productions', 'Into the Wild']","['Adventure', 'Drama']",3.615022888888889
18000000.0,5.23,16702864.0,Catch That Kid,5.0,78.0,2004,"['Walt Disney Pictures', 'Mayhem Pictures', 'Monkey Dance Productions']","['Comedy', 'Family']",0.9279368888888888
28000000.0,8.25,64445708.0,Miracle,7.0,162.0,2004,"['Lakeshore Entertainment', 'Revelations Entertainment', 'Greenestreet Films']","['Comedy', 'Drama', 'Romance']",2.3016324285714287
15000000.0,6.69,15121165.0,The Dreamers,7.2,680.0,2003,"['Twentieth Century Fox Film Corporation', 'Marc Platt Productions', 'Walden Media']","['Adventure', 'Drama', 'Fantasy', 'Family', 'Thriller']",1.0080776666666666
2000000.0,14.38,4601043.0,Thirteen,6.6,355.0,2003,"['Plan B Entertainment', 'Virtual Studios', 'Scott Free Productions', 'Alberta Film Entertainment', 'Warner Bros.', 'Jesse Films Inc.']","['Action', 'Drama', 'Western']",2.3005215
18000000.0,1.98,19265302.0,Best Defense,3.6,25.0,1984,"['Becker International', 'Claraflora', 'EM Media', 'NorthSee', 'Weinstein Company, The']",['Drama'],1.0702945555555556
75000000.0,11.13,196482882.0,50 First Dates,6.6,2161.0,2004,"['Mockingbird Pictures', 'John Calley Productions']","['Comedy', 'Drama', 'Romance']",2.61977176
30000000.0,3.83,14000000.0,Welcome to Mooseport,4.8,54.0,2004,['Pretty Mouse Films'],['Documentary'],0.4666666666666667
12500000.0,6.14,238227.0,King Solomon's Mines,5.0,101.0,1985,[],['Documentary'],0.01905816
8500000.0,9.29,16209459.0,Raw Deal,5.5,159.0,1986,['New Line Cinema'],['Drama'],1.906995176470588
39000000.0,1.38,6614280.0,Against the Ropes,4.5,32.0,2004,"['Pacific Data Images (PDI)', 'DreamWorks Animation', 'Columbus 81 Productions']","['Family', 'Animation', 'Adventure', 'Comedy']",0.1695969230769231
15000000.0,7.42,29331068.0,Confessions of a Teenage Drama Queen,5.1,228.0,2004,"['Capitol Films', 'Linsefilm', 'Unity Productions', 'Michael Cerenzie Productions', 'Funky Buddha Productions']","['Crime', 'Drama', 'Thriller']",1.9554045333333332
25000000.0,6.28,20796847.0,EuroTrip,6.5,673.0,2004,"['Miramax Films', 'Scott Rudin Productions', 'Paramount Vantage', 'Mike Zoss Productions']","['Crime', 'Drama', 'Thriller']",0.83187388
30000000.0,13.19,611899420.0,The Passion of the Christ,6.9,888.0,2004,"['MACT Productions', 'Cinerenta Medienbeteiligungs KG', 'Isle of Man Film']","['Drama', 'Thriller']",20.39664733333333
8500000.0,6.58,5001655.0,Club Dread,5.1,107.0,2004,"['New Line Cinema', 'Partizan', 'Focus Features']","['Drama', 'Comedy']",0.58843
25000000.0,4.48,27685016.0,Dirty Dancing: Havana Nights,6.0,154.0,2004,[],['Comedy'],1.10740064
100000000.0,8.14,108103450.0,Hidalgo,6.5,321.0,2004,"['Cruise/Wagner Productions', 'United Artists', 'Wildwood Enterprises', 'Andell Entertainment', 'Metro-Goldwyn-Mayer (MGM)', 'Brat Na Pont Productions']","['Action', 'Adventure', 'Drama', 'History']",1.0810345
60000000.0,10.78,170268750.0,Starsky & Hutch,5.6,661.0,2004,"['Silver Pictures', 'Warner Bros.', 'Jessie Nelson Productions', 'David Dobkin Productions']","['Action', 'Comedy', 'Drama']",2.8378125
26000000.0,12.59,28818995.0,Agent Cody Banks 2: Destination London,5.2,145.0,2004,"['The Weinstein Company', 'Open City Films', 'GreeneStreet Films']","['Thriller', 'Crime', 'Mystery']",1.1084228846153843
25000000.0,13.08,30411183.0,The Girl Next Door,6.3,844.0,2004,"['New Line Cinema', 'Ingenious Film Partners', 'Depth of Field', 'Scholastic Productions']","['Adventure', 'Fantasy']",1.21644732
40000000.0,9.52,92913171.0,Secret Window,6.4,1007.0,2004,"['Village Roadshow Pictures', 'Original Film', 'Weed Road Pictures', 'Warner Bros.', 'Heyday Films', 'Overbrook Entertainment']","['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",2.322829275
19250000.0,7.36,8112712.0,Spartan,6.3,104.0,2004,"['Dune Entertainment', 'Regency Enterprises', 'Fox 2000 Pictures', 'Bagdasarian Productions']","['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",0.4214395844155844
19000000.0,2.46,7411659.0,Clifford,5.3,17.0,1994,"['Fox Searchlight Pictures', 'Ad Hominem Enterprises', 'This Is That Productions', 'Lone Star Film Group', 'Savage Productions']",['Drama'],0.3900873157894737
12.0,1.41,1.0,The Wind in the Willows,4.9,16.0,1996,"['Fox Searchlight Pictures', 'Mandate Pictures']","['Comedy', 'Drama', 'Romance']",0.0833333333333333
28000000.0,13.16,102356381.0,Dawn of the Dead,6.8,1039.0,2004,['Taurus Entertainment Company'],"['Horror', 'Science Fiction']",3.6555850357142856
20000000.0,12.91,72258126.0,Eternal Sunshine of the Spotless Mind,7.9,3758.0,2004,[],"['Thriller', 'Romance']",3.6129063
